,Q3A,Q5A,Q10A,Q13A,Q16A,Q17A,Q21A,Q24A,Q26A,Q30A,Q31A,Q32A,Q33A,Q34A,Q35A,Q36A,Q37A,Q38A,Q39A,Q42A,scores
7351,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,2,1,27
7352,2,2,1,2,2,2,2,2,2,4,3,4,4,2,3,4,2,2,2,3,50
7353,3,3,3,4,4,4,3,3,4,4,2,2,3,4,3,3,3,4,4,3,66
7354,2,2,2,3,4,3,2,2,2,2,2,2,3,2,2,2,1,2,2,2,44
7355,2,2,2,2,2,3,2,2,2,3,3,2,2,3,2,1,3,3,2,2,45
7356,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,1,3,3,60
7357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
7358,2,1,1,1,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,1,26
7359,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,3,2,31
7360,2,3,4,4,2,4,4,2,3,2,4,4,2,4,4,3,4,4,4,3,66
7361,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,21
7362,2,2,2,3,3,2,1,2,1,1,2,1,2,3,2,1,2,2,2,2,38
7363,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,2,1,30
7364,4,3,4,4,2,4,3,2,2,1,2,2,4,4,3,3,4,4,1,4,60
7365,2,3,4,3,4,4,3,3,3,3,3,4,3,3,3,2,2,3,2,4,61
7366,2,4,2,3,3,3,3,2,4,3,3,3,2,3,3,2,4,2,2,3,56
7367,1,2,3,4,3,2,2,2,2,2,3,3,1,2,2,2,3,3,1,4,47
7368,2,4,1,4,4,3,1,4,4,3,3,3,2,2,3,3,4,2,4,2,58
7369,4,4,4,4,4,4,3,1,4,4,4,1,4,4,4,4,4,1,2,4,68
7370,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,42
7371,2,2,3,3,3,4,4,3,2,4,2,3,1,4,2,2,2,4,2,3,55
7372,2,2,2,2,2,3,3,2,3,3,2,2,3,2,2,3,2,2,2,2,46
7373,3,3,2,3,2,3,2,3,3,3,2,2,3,2,3,2,3,2,2,2,50
7374,2,1,3,1,1,2,1,1,1,1,3,1,1,1,2,2,1,1,2,1,29
7375,2,3,1,1,2,2,1,2,2,2,3,2,2,3,2,2,1,1,1,3,38
7376,2,2,2,4,2,2,2,2,3,1,2,1,1,3,2,3,2,3,2,1,42
7377,2,2,4,4,2,2,1,3,3,1,3,3,3,3,2,1,1,1,2,2,45
7378,2,3,2,2,2,2,1,2,2,4,2,3,2,2,2,3,2,3,2,3,46
7379,2,2,4,4,2,4,3,3,4,2,1,3,3,3,2,4,4,4,3,1,58
7380,2,2,2,4,2,3,2,2,2,3,2,3,3,3,3,3,3,2,3,3,52
7381,1,1,2,2,1,1,1,1,1,2,1,2,2,1,3,1,1,1,1,1,27
7382,1,2,2,4,1,2,1,2,1,2,2,3,2,2,4,2,1,1,2,2,39
7383,2,2,1,2,4,4,2,1,1,2,4,2,1,2,2,2,1,1,3,1,40
7384,2,2,2,4,2,3,3,2,3,3,2,3,3,3,2,3,4,4,2,2,54
7385,2,2,4,3,3,4,3,3,3,2,2,1,3,4,2,2,4,4,3,3,57
7386,1,1,2,1,1,2,1,2,1,2,1,1,1,1,2,1,2,1,2,1,27
7387,3,2,4,2,1,3,2,1,2,2,2,2,2,1,2,2,2,2,2,3,42
7388,2,2,1,2,4,1,2,2,3,3,2,1,2,1,1,3,1,1,2,4,40
7389,4,4,4,4,4,4,4,4,4,4,4,4,2,4,2,3,4,4,3,4,74
7390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
7391,4,4,2,4,4,4,4,3,4,4,3,4,4,4,3,4,3,3,4,4,73
7392,1,1,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,1,29
7393,2,2,4,2,4,2,2,2,2,4,2,3,2,2,2,2,4,3,2,4,52
7394,3,3,3,2,3,3,3,2,2,2,2,3,2,3,3,2,3,2,2,2,50
7395,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,1,2,1,36
7396,1,1,1,2,1,2,1,1,4,2,1,2,2,1,2,3,1,1,3,2,34
7397,1,1,1,2,1,4,2,2,1,2,2,2,1,4,1,2,1,1,2,2,35
7398,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,2,3,1,1,3,31
7399,1,1,1,1,1,2,1,2,1,2,2,1,1,1,2,2,1,1,1,2,27
7400,3,4,4,3,4,4,4,3,3,4,3,4,2,4,4,4,4,4,3,4,72
7401,3,4,4,4,4,4,4,4,4,4,3,4,4,4,1,1,4,4,2,2,68
7402,2,1,1,2,2,2,1,1,1,3,1,3,3,2,1,2,1,1,3,1,34
7403,1,1,3,3,1,2,1,2,3,1,3,4,3,2,3,3,1,1,1,4,43
7404,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,29
7405,2,3,2,2,2,4,2,2,2,2,1,2,2,4,2,3,2,2,2,2,45
7406,2,2,2,3,2,3,2,2,4,4,2,3,2,3,2,2,3,2,3,3,51
7407,1,3,2,3,2,3,3,2,3,2,1,2,3,3,2,2,3,3,3,2,48
7408,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,25
7409,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,79
7410,3,3,3,4,3,3,3,3,4,4,4,3,4,4,4,3,2,4,4,4,69
7411,1,3,1,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,3,3,32
7412,1,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,34
7413,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,59
7414,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,23
7415,4,4,4,4,4,3,2,4,4,4,4,4,3,4,2,4,4,4,1,4,71
7416,2,2,2,2,2,3,3,2,3,1,2,2,3,4,3,4,4,1,3,2,50
7417,2,1,3,4,4,4,1,4,4,3,3,4,3,1,1,2,1,1,3,4,53
7418,3,2,1,2,2,2,2,2,3,2,2,2,4,2,2,2,2,2,3,2,44
7419,1,1,2,3,1,4,3,1,2,2,1,1,2,3,2,1,2,4,4,1,41
7420,2,4,1,2,2,4,4,1,4,3,1,2,3,3,3,3,1,1,2,3,49
7421,3,3,3,4,3,4,3,4,4,2,4,3,2,2,2,3,2,2,2,2,57
7422,1,2,2,3,4,3,2,1,2,3,1,3,2,4,1,4,2,2,4,4,50
7423,2,1,1,2,3,1,1,2,2,2,3,2,1,1,2,3,2,1,2,3,37
7424,3,4,4,4,4,4,4,4,4,3,2,4,3,4,2,3,2,4,3,3,68
7425,4,4,2,4,4,4,3,3,4,4,2,4,3,3,4,4,4,3,3,3,69
7426,2,1,1,3,1,1,1,2,3,1,1,4,4,3,1,4,1,1,4,1,40
7427,3,4,3,3,3,4,3,4,4,3,4,3,3,4,2,3,4,3,2,3,65
7428,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
7429,1,1,1,3,2,1,1,1,1,1,1,1,3,1,1,3,1,3,3,1,31
7430,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,24
7431,3,2,3,4,1,3,1,2,2,3,2,3,2,4,3,4,1,2,3,2,50
7432,2,3,3,3,3,4,3,2,3,4,4,3,2,4,4,4,3,3,4,2,63
7433,2,2,2,3,3,4,4,1,3,3,2,2,3,3,2,1,3,3,3,2,51
7434,2,1,2,3,1,2,2,1,2,2,2,1,1,3,2,2,2,4,2,2,39
7435,2,2,2,3,2,4,3,2,3,3,3,2,2,3,2,3,2,3,2,2,50
7436,2,2,3,2,3,2,1,2,3,3,2,2,4,1,2,3,2,1,4,2,46
7437,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,25
7438,2,2,2,2,1,2,2,2,2,1,2,3,1,2,2,3,2,2,2,3,40
7439,3,4,4,4,3,4,4,3,4,4,3,4,4,4,4,2,4,4,4,4,74
7440,2,2,2,2,2,2,2,2,1,2,1,2,4,3,2,3,2,2,2,2,42
7441,1,3,2,4,3,2,2,2,2,2,1,3,4,4,3,2,4,3,3,3,53
7442,1,2,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,29
7443,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,74
7444,3,2,2,4,3,4,4,2,3,1,2,2,1,3,2,3,2,3,2,4,52
7445,2,1,3,2,3,2,1,3,2,3,2,2,2,3,2,2,2,2,1,2,42
7446,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,1,1,1,4,2,30
7447,2,3,4,2,3,3,2,2,3,3,2,3,2,3,3,3,3,2,3,4,55
7448,2,2,1,3,1,3,3,2,4,3,2,2,2,2,2,2,4,2,1,2,45
7449,4,4,3,3,3,3,3,2,3,3,2,3,2,4,4,4,4,4,4,4,66
7450,1,2,2,2,3,2,1,2,2,1,2,3,2,2,3,2,3,2,2,2,41
7451,2,2,3,2,2,3,2,2,2,3,2,1,2,2,2,2,2,2,2,2,42
7452,2,3,3,4,4,4,2,4,4,2,2,3,3,2,2,1,2,3,1,2,53
7453,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,26
7454,4,4,4,2,4,4,3,3,3,4,3,3,2,4,3,3,4,4,3,3,67
7455,1,2,1,3,3,4,3,4,3,2,2,3,3,3,2,3,1,2,1,3,49
7456,3,3,2,4,3,4,4,2,4,2,2,3,3,4,2,4,2,4,2,2,59
7457,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,27
7458,3,1,1,2,1,2,1,1,1,1,2,2,3,1,3,1,1,4,1,1,33
7459,3,3,2,4,2,2,2,3,4,4,3,3,3,2,2,3,2,2,3,3,55
7460,1,2,2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,25
7461,1,2,1,4,4,4,2,1,2,4,2,2,2,1,4,3,2,1,1,2,45
7462,1,1,1,1,1,2,1,2,1,4,3,3,3,2,1,1,3,1,1,2,35
7463,1,3,3,3,4,3,2,4,2,3,2,4,3,3,3,3,4,1,2,4,57
7464,2,2,4,2,2,2,2,3,3,1,2,1,3,2,2,2,3,2,2,2,44
7465,1,1,1,3,1,1,1,2,2,3,1,2,2,2,1,2,1,1,2,2,32
7466,1,1,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,25
7467,4,2,2,4,4,3,2,2,3,2,2,2,3,4,4,2,2,2,2,3,54
7468,2,3,4,4,4,4,4,3,4,3,3,2,2,4,4,4,4,4,1,3,66
7469,3,4,4,4,3,4,4,4,4,3,2,2,2,3,3,3,2,4,4,3,65
7470,2,3,3,4,3,2,4,2,2,1,4,4,2,2,2,3,3,4,3,3,56
7471,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,33
7472,1,2,1,4,3,3,2,3,2,4,3,2,3,4,1,4,1,4,3,4,54
7473,2,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,25
7474,2,1,1,2,3,2,1,1,2,2,2,1,2,2,2,3,2,2,2,3,38
7475,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,60
7476,2,2,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,36
7477,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,79
7478,3,3,4,4,3,4,3,4,3,3,2,2,4,3,3,3,4,3,4,3,65
7479,2,3,2,2,4,3,2,1,2,3,2,1,2,1,1,1,3,1,1,4,41
7480,2,3,3,4,2,3,3,3,4,4,3,3,2,3,2,3,3,2,3,2,57
7481,2,2,3,3,4,3,2,2,4,2,2,3,2,3,3,3,2,1,2,2,50
7482,2,2,1,3,2,3,1,2,2,3,3,2,3,1,2,4,3,2,3,2,46
7483,1,1,1,2,3,1,1,1,2,3,3,3,1,1,3,1,2,1,1,3,35
7484,4,1,2,4,4,2,2,2,4,2,1,2,3,4,1,4,2,4,4,2,54
7485,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,21
7486,2,4,3,3,3,3,3,2,3,3,4,2,3,3,3,4,2,3,2,3,58
7487,2,4,1,2,4,1,2,2,2,1,4,3,1,2,2,2,1,2,1,4,43
7488,1,3,3,3,2,4,4,2,2,1,3,4,1,3,4,2,2,4,1,2,51
7489,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,78
7490,3,4,4,4,4,4,4,3,4,4,3,3,3,4,2,4,4,4,3,3,71
7491,2,2,2,3,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,2,36
7492,3,3,3,2,3,2,2,3,2,1,3,1,2,2,1,2,3,2,1,2,43
7493,2,2,2,4,2,4,4,2,2,2,1,2,2,4,2,3,2,4,4,1,51
7494,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,22
7495,2,3,4,2,2,3,4,3,3,3,2,3,2,3,3,4,4,3,2,3,58
7496,4,3,4,4,2,3,2,2,4,3,4,3,4,4,3,3,4,4,4,4,68
7497,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,1,26
7498,2,2,4,3,4,3,2,3,4,4,4,3,2,3,4,3,2,3,4,3,62
7499,2,2,3,3,2,4,2,2,3,3,2,3,2,4,2,2,3,3,2,2,51
7500,1,3,2,4,2,4,1,2,3,4,2,3,2,4,3,3,1,1,1,3,49
7501,2,2,2,3,3,1,2,1,3,3,2,2,1,2,1,1,1,2,2,2,38
7502,2,4,3,3,3,4,3,3,3,3,3,4,3,4,2,3,3,2,3,3,61
7503,4,3,3,4,4,3,3,3,2,3,4,1,4,3,3,3,2,4,3,3,62
7504,2,3,2,3,2,1,2,3,3,3,2,3,3,3,3,3,2,2,3,2,50
7505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,21
7506,2,3,4,4,3,4,4,4,3,1,4,4,4,3,4,4,4,4,3,4,70
7507,3,4,3,4,4,4,3,2,4,4,2,3,2,4,3,4,2,4,3,4,66
7508,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,78
7509,3,2,3,4,3,4,3,2,4,4,2,3,3,3,4,3,3,4,2,1,60
7510,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,2,3,35
7511,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,24
7512,2,1,1,2,2,3,2,2,1,1,2,2,2,2,2,3,2,2,1,2,37
7513,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,80
7514,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,3,27
7515,3,4,3,3,2,4,4,2,3,4,2,2,3,4,2,2,4,4,2,2,59
7516,2,1,1,3,2,3,1,2,2,2,2,1,2,2,2,1,1,1,1,1,33
7517,2,2,1,1,2,2,2,2,2,3,1,3,3,2,3,3,2,1,2,2,41
7518,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,77
7519,2,2,3,3,2,3,2,2,1,2,2,3,3,2,2,2,2,2,4,2,46
7520,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,24
7521,2,3,3,4,3,4,2,3,2,2,2,3,4,4,4,3,4,2,2,3,59
7522,3,2,3,4,3,2,2,3,3,2,3,4,3,2,4,1,2,2,4,3,55
7523,1,2,1,2,2,2,2,1,2,2,2,1,1,3,2,1,1,2,1,2,33
7524,3,4,4,4,4,4,4,4,4,3,1,2,2,4,3,4,4,4,4,2,68
7525,2,2,2,2,2,3,2,3,2,3,2,3,2,3,3,3,2,2,3,3,49
7526,3,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,4,4,4,3,72
7527,1,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,1,23
7528,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
7529,2,1,3,1,2,2,2,1,2,3,2,2,1,2,2,1,2,2,1,2,36
7530,3,3,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,75
7531,3,1,4,2,4,3,1,3,3,2,3,2,1,2,1,2,3,1,1,1,43
7532,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,2,25
7533,2,2,1,2,1,4,1,2,2,2,1,1,2,2,2,4,1,1,2,3,38
7534,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,27
7535,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,26
7536,1,1,1,1,1,1,1,1,1,2,1,2,2,1,4,1,1,1,2,1,27
7537,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,1,2,2,34
7538,1,1,2,2,1,2,1,1,1,2,2,1,1,2,2,1,1,1,1,4,30
7539,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,77
7540,2,2,2,2,3,3,2,2,2,4,2,2,4,4,3,4,4,4,3,3,57
7541,3,2,4,4,2,4,4,3,2,4,2,3,3,4,3,4,4,4,4,3,66
7542,3,3,4,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,3,3,70
7543,2,3,2,3,2,3,2,2,3,4,3,3,4,3,2,4,1,2,3,3,54
7544,3,4,4,3,3,4,4,4,3,4,1,4,3,4,4,4,4,4,3,3,70
7545,3,1,2,2,3,3,1,3,1,1,1,2,2,2,2,3,2,1,2,1,38
7546,2,4,4,4,4,4,3,3,2,2,3,3,3,3,4,3,4,4,1,4,64
7547,1,4,3,2,4,4,1,4,1,4,2,3,1,2,2,1,4,1,2,2,48
7548,3,4,4,4,4,4,4,3,1,3,3,2,3,4,3,3,3,3,3,4,65
7549,1,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,2,2,33
7550,2,2,1,2,2,2,1,1,3,2,2,1,2,1,2,2,1,1,2,3,35
7551,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,25
7552,1,2,1,2,1,3,2,2,2,2,1,1,1,3,2,1,1,1,1,2,32
7553,4,4,4,3,4,4,4,4,4,1,3,4,4,4,2,1,4,4,4,3,69
7554,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,77
7555,2,1,2,3,3,2,2,2,2,2,1,2,2,2,1,1,3,3,2,1,39
7556,4,2,3,4,3,3,3,3,4,2,3,1,2,3,2,2,4,2,4,4,58
7557,1,2,1,2,1,2,1,2,2,4,1,2,4,2,4,3,1,1,2,2,40
7558,2,2,2,2,3,1,1,1,4,2,2,3,3,2,3,2,1,1,3,2,42
7559,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,76
7560,2,4,3,4,4,4,1,2,4,1,4,2,2,2,3,1,1,1,1,4,50
7561,1,2,2,4,4,3,3,3,4,2,3,3,4,3,2,3,2,2,2,2,54
7562,2,1,2,1,2,2,1,2,2,1,2,2,1,2,3,2,2,2,1,2,35
7563,2,2,2,2,3,2,1,2,3,2,2,2,2,2,2,2,1,1,3,2,40
7564,1,2,1,1,3,1,1,1,1,2,3,1,1,1,2,3,1,1,2,1,30
7565,2,4,3,4,4,4,4,2,4,3,2,3,3,4,3,3,2,4,3,4,65
7566,3,1,3,2,2,2,2,2,3,4,1,2,2,2,2,1,1,4,2,1,42
7567,3,3,4,4,4,4,3,4,3,3,3,3,2,4,2,4,3,3,3,3,65
7568,2,2,2,3,2,2,1,2,4,3,2,4,3,1,2,2,2,1,4,4,48
7569,1,2,1,2,3,3,1,1,2,2,2,3,2,3,2,3,2,1,3,3,42
7570,2,4,4,4,3,4,4,3,2,4,2,3,2,4,2,2,4,4,2,2,61
7571,2,3,4,4,4,4,4,2,4,4,3,2,1,4,4,4,4,4,4,4,69
7572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
7573,3,4,2,4,4,4,4,2,4,4,4,4,4,4,4,4,3,4,3,3,72
7574,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,24
7575,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,24
7576,4,1,4,4,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,74
7577,2,4,3,3,3,3,3,3,4,3,3,3,2,4,3,3,4,4,1,2,60
7578,2,1,3,2,4,2,1,2,2,3,3,2,2,2,3,1,2,2,2,3,44
7579,3,3,4,4,4,3,3,3,3,4,4,4,3,4,4,4,3,3,4,4,71
7580,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,3,23
7581,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,22
7582,2,3,2,3,3,3,3,2,3,3,3,2,3,3,2,2,2,3,2,2,51
7583,3,2,2,3,3,4,3,2,4,4,2,3,3,4,2,2,2,4,4,2,58
7584,3,3,3,4,2,3,3,3,3,3,3,4,4,4,3,4,3,3,3,3,64
7585,2,3,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,1,2,4,46
7586,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,21
7587,4,4,4,4,3,4,4,4,4,4,4,3,2,4,4,3,3,4,4,3,73
7588,2,3,2,4,1,3,1,4,2,2,4,2,3,3,2,4,2,2,3,4,53
7589,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21
7590,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,24
7591,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2,27
7592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,21
7593,2,2,2,2,2,2,2,2,2,4,2,3,2,2,3,3,1,1,3,3,45
7594,1,1,1,1,1,1,1,1,1,2,2,3,1,1,3,2,1,1,2,2,29
7595,3,4,2,4,3,2,1,2,3,1,3,2,3,2,1,1,2,2,3,2,46
7596,3,2,4,2,1,2,1,2,2,4,1,3,1,3,4,2,2,1,1,2,43
7597,2,3,2,2,2,3,2,3,3,4,2,2,3,2,2,2,3,2,3,3,50
7598,1,1,1,2,1,2,2,3,2,2,1,3,2,2,1,2,1,2,2,1,34
7599,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,23
7600,1,1,4,4,1,2,2,2,3,4,2,1,2,2,2,2,4,2,3,2,46
7601,4,3,2,2,1,3,1,4,2,2,4,2,2,4,1,4,2,3,3,3,52
7602,2,2,4,3,3,3,2,2,4,4,2,2,4,4,2,4,3,2,2,3,57
7603,1,1,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,4,32
7604,2,2,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,43
7605,1,1,1,4,4,1,1,4,1,1,1,4,4,1,2,4,1,2,2,3,43
7606,2,1,4,1,4,4,3,4,1,1,1,3,2,3,4,4,2,4,1,2,51
7607,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,32
7608,2,2,2,4,2,4,1,2,2,1,4,2,4,1,4,4,2,2,2,4,51
7609,2,2,2,4,2,2,4,4,4,2,2,2,2,4,2,4,2,2,4,2,54
7610,1,2,2,1,1,1,1,1,1,2,1,2,2,3,1,1,1,1,2,1,28
7611,1,2,2,2,3,2,2,2,2,3,2,2,3,2,1,2,1,2,2,2,40
7612,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,40
7613,2,4,3,3,3,4,4,3,4,3,2,3,4,4,3,4,2,4,3,4,66
7614,2,2,3,3,3,2,2,2,2,1,2,2,2,3,1,3,3,2,3,3,46
7615,1,1,1,1,1,1,1,1,1,4,1,1,2,1,1,1,2,1,3,2,28
7616,1,4,4,4,1,4,4,1,2,3,4,2,4,4,4,4,4,4,4,2,64
7617,2,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,26
7618,1,1,1,3,3,3,1,2,3,2,3,3,2,2,3,1,3,1,3,3,44
7619,2,3,3,4,3,2,2,2,3,2,2,4,3,3,3,1,3,2,4,2,53
7620,2,2,1,2,2,2,3,2,2,2,3,1,1,2,1,1,1,1,2,2,35
7621,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,4,77
7622,1,2,2,2,2,2,2,1,2,1,2,3,1,2,2,1,1,2,2,1,34
7623,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,75
7624,1,1,1,1,2,2,1,1,2,2,1,2,2,3,3,1,1,1,1,1,30
7625,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,3,1,25
7626,2,3,3,4,2,3,2,2,3,4,2,4,3,4,2,3,1,2,2,3,54
7627,2,2,2,3,2,3,3,2,4,3,2,3,2,3,2,2,2,3,2,3,50
7628,1,1,2,1,1,2,1,1,2,2,1,1,1,4,2,1,1,4,2,2,33
7629,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,23
7630,2,2,1,3,2,2,1,1,2,2,2,3,2,1,2,2,1,1,1,2,35
7631,3,3,3,3,3,3,3,3,3,2,3,2,3,2,1,2,3,1,3,3,52
7632,1,1,1,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,27
7633,2,2,2,2,2,2,3,2,3,2,2,2,2,2,3,2,1,2,2,2,42
7634,3,3,3,4,2,3,3,3,3,4,2,4,2,3,3,4,1,2,3,2,57
7635,1,2,4,2,2,3,2,1,3,2,1,3,2,2,2,2,3,2,1,1,41
7636,3,2,3,3,3,3,3,3,3,2,3,2,2,3,2,2,3,3,3,2,53
7637,1,2,1,2,1,3,1,2,2,3,1,2,2,2,2,3,1,1,3,3,38
7638,3,3,3,3,3,3,3,2,3,4,2,3,3,3,3,2,4,3,4,3,60
7639,2,3,1,3,1,2,2,1,3,2,2,3,3,2,2,2,1,2,3,2,42
7640,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,2,2,4,46
7641,4,1,2,2,2,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,33
7642,2,2,2,3,3,4,3,2,3,2,3,2,4,3,3,3,2,3,3,3,55
7643,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,23
7644,2,1,2,2,2,3,2,2,2,3,2,1,2,1,2,2,2,1,1,2,37
7645,2,2,1,1,3,2,1,1,2,2,1,1,2,2,2,1,2,2,1,2,33
7646,3,4,1,4,2,4,2,3,2,4,4,2,2,2,1,2,1,2,3,1,49
7647,2,2,2,3,1,3,2,2,2,1,2,3,2,3,2,1,2,2,1,3,41
7648,3,4,4,2,4,4,4,2,3,2,4,3,3,4,2,2,4,1,2,3,60
7649,2,2,3,4,4,3,3,4,3,2,2,3,3,4,2,4,4,4,2,4,62
7650,2,3,2,3,2,4,4,2,3,2,2,3,2,4,2,3,2,3,3,3,54
7651,4,2,3,3,4,4,3,2,2,2,1,2,4,4,1,2,4,3,2,2,54
7652,2,2,2,3,3,3,3,3,2,3,3,2,2,3,2,3,3,3,2,2,51
7653,1,2,3,2,2,2,3,2,2,4,2,4,2,2,2,2,3,3,2,2,47
7654,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,77
7655,2,2,1,3,3,1,1,2,2,2,2,2,3,2,2,2,2,1,4,2,41
7656,2,4,2,4,3,2,3,2,1,4,2,2,1,2,3,4,2,2,2,3,50
7657,3,1,4,4,2,4,4,3,3,3,2,2,4,4,2,4,4,4,2,3,62
7658,3,2,1,2,2,2,3,2,2,2,1,3,2,2,2,3,2,2,2,2,42
